SUBJECT_CUI,PREDICATE,OBJECT_CUI,frequency,Source,SUBJECT_SEMTYPE,OBJECT_SEMTYPE
C0020196,TREATS,C0034693,85.0,SemMedDB,"bacs,phsu",mamm
C0870883,INTERACTS_WITH,C0013227,85.0,SemMedDB,bacs,phsu
C0243077,TREATS,C0011849,85.0,SemMedDB,chvf,dsyn
C0220908,TREATS,C0042029,85.0,SemMedDB,hlca,dsyn
C0079925,AUGMENTS,C0162638,85.0,SemMedDB,"bacs,nnon",celf
C0280100,COEXISTS_WITH,C0027651,85.0,SemMedDB,neop,neop
C0242297,USES,C0010467,85.0,SemMedDB,topp,phsu
C0034392,DISRUPTS,C0596290,85.0,SemMedDB,"orch,phsu",celf
C0001645,TREATS,C0151744,85.0,SemMedDB,phsu,dsyn
C0008377,INTERACTS_WITH,C0301818,85.0,SemMedDB,bacs,"horm,strd"
C1511790,TREATS,C0024299,85.0,SemMedDB,topp,neop
C0687732,USES,C0019139,85.0,SemMedDB,topp,"carb,phsu"
C0027651,COEXISTS_WITH,C0024299,85.0,SemMedDB,neop,neop
C0001271,STIMULATES,C0027096,85.0,SemMedDB,aapp,"aapp,gngm"
C0040808,USES,C0025872,85.0,SemMedDB,"resa,topp","orch,phsu"
C0857127,USES,C0282641,85.0,SemMedDB,topp,aapp
C0278329,USES,C0005064,85.0,SemMedDB,hlca,"orch,phsu"
C0919453,ASSOCIATED_WITH,C0012634,85.0,SemMedDB,gngm,dsyn
C0087111,USES,C1445777,85.0,SemMedDB,topp,phsu
C0031676,STIMULATES,C0006675,85.0,SemMedDB,bacs,bacs
C0242596,COEXISTS_WITH,C0085669,85.0,SemMedDB,neop,neop
C0009953,TREATS,C1568272,85.0,SemMedDB,topp,dsyn
C0025029,INHIBITS,C0028040,85.0,SemMedDB,"orch,phsu","hops,orch,phsu"
C0087111,TREATS,C1561643,85.0,SemMedDB,topp,dsyn
C0728977|6611,TREATS,C0030705,85.0,SemMedDB,"aapp,horm,phsu",podg
C0015667,TREATS,C0030705,84.0,SemMedDB,"lipd,phsu",podg
C0012634,COEXISTS_WITH,C1306577,84.0,SemMedDB,dsyn,fndg
C0031180,INTERACTS_WITH,C0023779,84.0,SemMedDB,inch,lipd
C0220908,USES,C0441633,84.0,SemMedDB,hlca,diap
C0181061,USES,C0024763,84.0,SemMedDB,medd,mnob
C0002978,USES,C0013343,84.0,SemMedDB,diap,irda
C0087111,USES,C0055891,84.0,SemMedDB,topp,"orch,phsu"
C0023810,INTERACTS_WITH,C0079904,84.0,SemMedDB,"lipd,orch","aapp,gngm"
C0728940,TREATS,C0000833,84.0,SemMedDB,topp,"dsyn,patf"
C0947647,TREATS,C0008059,84.0,SemMedDB,topp,"aggp,humn"
C0752046,COEXISTS_WITH,C1336636|7099,84.0,SemMedDB,nusq,"aapp,gngm"
C0008976,USES,C1167956,84.0,SemMedDB,resa,topp
C1276413,TREATS,C0012634,84.0,SemMedDB,topp,dsyn
C0039333,TREATS,C0001792,84.0,SemMedDB,topp,"aggp,popg"
C0282774,INHIBITS,C0028128,84.0,SemMedDB,"orch,phsu","bacs,inch,orch"
C1145640,TREATS,C0021289,84.0,SemMedDB,medd,"aggp,humn"
C1720920,PRODUCES,C0162772,84.0,SemMedDB,celf,bacs
C0013216,TREATS,C0746883,84.0,SemMedDB,topp,dsyn
C0005522,TREATS,C0006826,84.0,SemMedDB,"bacs,phsu",neop
C0021153,TREATS,C0015300,84.0,SemMedDB,topp,dsyn
C0025677,TREATS,C0001675,84.0,SemMedDB,"orch,phsu","aggp,humn"
C0185181,TREATS,C0011168,84.0,SemMedDB,topp,dsyn
C0034284,COEXISTS_WITH,C0012854,84.0,SemMedDB,orch,bacs
C0025677,TREATS,C0035435,84.0,SemMedDB,"orch,phsu",dsyn
C0003968,ASSOCIATED_WITH,C0036690,84.0,SemMedDB,"carb,orch,phsu,vita",dsyn
C0017337,INTERACTS_WITH,C0752312,84.0,SemMedDB,"aapp,gngm","aapp,gngm"
C0472676,TREATS,C0022660,84.0,SemMedDB,topp,dsyn
C0018546,STIMULATES,C0013030,84.0,SemMedDB,"orch,phsu","bacs,nsba"
C0679699,TREATS,C0948008,84.0,SemMedDB,topp,dsyn
C0012881|1791,INTERACTS_WITH,C0012264,84.0,SemMedDB,aapp,bacs
C0019004,TREATS,C0020503,84.0,SemMedDB,topp,dsyn
C0001175,COEXISTS_WITH,C0029118,84.0,SemMedDB,dsyn,dsyn
C0162801,USES,C0037813,84.0,SemMedDB,"lbpr,mbrt",lbpr
C0055729,TREATS,C0034693,84.0,SemMedDB,"orch,phsu",mamm
C0202010,USES,C0200966,84.0,SemMedDB,lbpr,lbpr
C0036751,INTERACTS_WITH,C0025219,84.0,SemMedDB,"bacs,nsba,orch","horm,phsu"
C0302583,ASSOCIATED_WITH,C0018995,84.0,SemMedDB,bacs,dsyn
C0085104,TREATS,C0027361,84.0,SemMedDB,medd,"humn,popg"
C0183014,TREATS,C0030705,84.0,SemMedDB,medd,podg
C0007634,PRODUCES,C0023610,84.0,SemMedDB,cell,aapp
C0277787,ASSOCIATED_WITH,C0012634,84.0,SemMedDB,sosy,dsyn
C1273869,USES,C0036605,84.0,SemMedDB,hlca,medd
C0360714,TREATS,C0036690,84.0,SemMedDB,"orch,phsu",dsyn
C0040648,STIMULATES,C0039194,84.0,SemMedDB,"aapp,gngm",cell
C0033799,COEXISTS_WITH,C0017429,84.0,SemMedDB,gngm,gngm
C1457887,ASSOCIATED_WITH,C0151740,84.0,SemMedDB,sosy,dsyn
C0220825,TREATS,C0010054,84.0,SemMedDB,hlca,dsyn
C1566537,TREATS,C0035328,84.0,SemMedDB,"aapp,phsu",dsyn
C0008550,USES,C0043047,84.0,SemMedDB,lbpr,phsu
C0087111,PREVENTS,C0598940,84.0,SemMedDB,topp,comd
C0072074,INTERACTS_WITH,C0001271,84.0,SemMedDB,aapp,aapp
C0079396,COEXISTS_WITH,C0007586,84.0,SemMedDB,celf,celf
C0008976,USES,C0243076,84.0,SemMedDB,resa,chvf
C0085533,USES,C0671970,84.0,SemMedDB,topp,phsu
C0033684,COEXISTS_WITH,C1334043,84.0,SemMedDB,"aapp,gngm","aapp,gngm"
C0025086,USES,C0021044,84.0,SemMedDB,diap,lbpr
C0184661,TREATS,C0041296,84.0,SemMedDB,"hlca,topp",dsyn
C1510438,USES,C0021027,84.0,SemMedDB,lbpr,aapp
C0002085,ASSOCIATED_WITH,C0027651,84.0,SemMedDB,gngm,neop
C0087111,USES,C0179574,84.0,SemMedDB,topp,medd
C0407483,TREATS,C0030705,84.0,SemMedDB,topp,podg
C0008013,STIMULATES,C0027950,84.0,SemMedDB,"bacs,imft",cell
C0021753,ASSOCIATED_WITH,C0029408,84.0,SemMedDB,"aapp,gngm",dsyn
C0007634,INTERACTS_WITH,C0220839,84.0,SemMedDB,cell,"aapp,gngm"
C0011777,TREATS,C0004096,84.0,SemMedDB,"orch,phsu",dsyn
C0024027,INHIBITS,C0020374,84.0,SemMedDB,orch,"aapp,gngm"
C0087111,TREATS,C0018944,84.0,SemMedDB,topp,patf
C0023556,TREATS,C0008059,84.0,SemMedDB,"orch,phsu","aggp,humn"
C0007634,INTERACTS_WITH,C0018850,84.0,SemMedDB,cell,"aapp,gngm"
C0042866,COEXISTS_WITH,C0006675,84.0,SemMedDB,phsu,"bacs,elii"
C0076829,TREATS,C0034693,84.0,SemMedDB,"orch,phsu",mamm
C0087111,TREATS,C0024314,84.0,SemMedDB,topp,neop
C0472438,TREATS,C0030705,84.0,SemMedDB,topp,podg
C0001047,TREATS,C0175677,84.0,SemMedDB,"aapp,phsu",inpo
C0184661,USES,C0194261,84.0,SemMedDB,hlca,diap
C0021311,COEXISTS_WITH,C0556025,84.0,SemMedDB,dsyn,fndg
C0001811,ASSOCIATED_WITH,C1457887,84.0,SemMedDB,orgf,sosy
C4321237,COEXISTS_WITH,C1457887,84.0,SemMedDB,fndg,sosy
C0021107,TREATS,C0152021,84.0,SemMedDB,topp,"cgab,dsyn"
C0026995,USES,C0009924,84.0,SemMedDB,diap,irda
C0004475,DISRUPTS,C0376452,84.0,SemMedDB,"nnon,phsu","genf,moft"
C1136031,ASSOCIATED_WITH,C0598496,84.0,SemMedDB,genf,genf
C1448177|7124,AUGMENTS,C0017262,84.0,SemMedDB,"aapp,gngm",genf
C0878412,AUGMENTS,C0027950,84.0,SemMedDB,"antb,orch",cell
C0543467,TREATS,C0020252,84.0,SemMedDB,topp,dsyn
C0022180,TREATS,C0007450,84.0,SemMedDB,"orch,phsu",mamm
C0184661,TREATS,C0026269,84.0,SemMedDB,"hlca,topp",dsyn
C0009274,TREATS,C0012813,84.0,SemMedDB,topp,dsyn
C0012634,COEXISTS_WITH,C1263846,84.0,SemMedDB,dsyn,mobd
C1261322,TREATS,C0870221,84.0,SemMedDB,hlca,"humn,popg"
C0017817,TREATS,C0026809,84.0,SemMedDB,"aapp,bacs,phsu",mamm
C0068006,TREATS,C0023283,84.0,SemMedDB,"opco,orch,phsu",dsyn
C0092801,TREATS,C0023434,84.0,SemMedDB,"nnon,phsu",neop
C0016011,INTERACTS_WITH,C0016006,84.0,SemMedDB,aapp,aapp
C0043552,STIMULATES,C0038836,84.0,SemMedDB,"bacs,orch",elii
C1273551,TREATS,C0024623,84.0,SemMedDB,topp,neop
C0019941,INTERACTS_WITH,C0020281,84.0,SemMedDB,"aapp,gngm,irda","inch,irda,phsu"
C0020268,TREATS,C0021294,84.0,SemMedDB,"horm,phsu","aggp,fndg"
C0038585,STIMULATES,C0164209,84.0,SemMedDB,aapp,"aapp,gngm"
C0243077,TREATS,C0007138,84.0,SemMedDB,chvf,neop
C1101610,ASSOCIATED_WITH,C0027819,84.0,SemMedDB,bacs,neop
C0013216,COEXISTS_WITH,C0019993,84.0,SemMedDB,topp,hlca
C0036592,TREATS,C0008059,84.0,SemMedDB,"dora,hlca","aggp,humn"
C0001047,PRODUCES,C0162772,84.0,SemMedDB,"aapp,gngm",bacs
C0376571|672,ASSOCIATED_WITH,C0006826,84.0,SemMedDB,gngm,neop
C0085228,TREATS,C0011581,84.0,SemMedDB,"orch,phsu",mobd
C0681814,USES,C0184047,84.0,SemMedDB,resa,medd
C0079419|7157,ASSOCIATED_WITH,C0007134,84.0,SemMedDB,"aapp,gngm",neop
C0554417,TREATS,C0030705,84.0,SemMedDB,topp,podg
C0132555,STIMULATES,C0028128,84.0,SemMedDB,aapp,"bacs,inch,orch"
C0040732,TREATS,C0024299,84.0,SemMedDB,topp,neop
C0021760,STIMULATES,C0035696,84.0,SemMedDB,"aapp,gngm",bacs
C0001962,AUGMENTS,C0234156,84.0,SemMedDB,orch,ortf
C0013136,PREVENTS,C0520909,84.0,SemMedDB,"orch,phsu",sosy
C0724441,INTERACTS_WITH,C0009014,84.0,SemMedDB,"orch,phsu","orch,phsu"
C0025746,TREATS,C0025637,84.0,SemMedDB,"orch,phsu",dsyn
C0013227,TREATS,C0036421,84.0,SemMedDB,phsu,dsyn
C0935987,TREATS,C0023473,84.0,SemMedDB,"orch,phsu",neop
C2939419,COEXISTS_WITH,C0001418,84.0,SemMedDB,neop,neop
C0007634,PRODUCES,C0061355,84.0,SemMedDB,cell,aapp
C1273869,TREATS,C0231218,84.0,SemMedDB,hlca,sosy
C0021368,COEXISTS_WITH,C0277785,84.0,SemMedDB,patf,patf
C0563527,TREATS,C0030705,84.0,SemMedDB,topp,podg
C0182913,TREATS,C0039070,84.0,SemMedDB,medd,sosy
C1441506,USES,C0007597,84.0,SemMedDB,lbpr,lbpr
C1336776,INTERACTS_WITH,C0017337,84.0,SemMedDB,"aapp,bacs","aapp,gngm"
C0079460,INTERACTS_WITH,C0007634,84.0,SemMedDB,"aapp,gngm",cell
C0679699,USES,C0085826,84.0,SemMedDB,topp,phsu
C1510438,USES,C0013856,84.0,SemMedDB,lbpr,lbpr
C0020975,USES,C5419859,84.0,SemMedDB,topp,phsu
C0599748,USES,C0008550,84.0,SemMedDB,mbrt,lbpr
C1136169,ASSOCIATED_WITH,C0524851,84.0,SemMedDB,orga,dsyn
C0087111,USES,C0281945,84.0,SemMedDB,topp,medd
C0007584,USES,C0184967,84.0,SemMedDB,lbpr,topp
C0042210,TREATS,C0019704,84.0,SemMedDB,phsu,virs
C0014442,INTERACTS_WITH,C0028158,84.0,SemMedDB,"aapp,enzy","bacs,elii"
C0043031,TREATS,C0040053,84.0,SemMedDB,"hops,orch,phsu",patf
C0013227,INHIBITS,C0003011,84.0,SemMedDB,phsu,gngm
C0185115,USES,C0175649,84.0,SemMedDB,topp,medd
C2930789,TREATS,C0206062,84.0,SemMedDB,"orch,phsu",dsyn
C0033846,COEXISTS_WITH,C0035668,84.0,SemMedDB,bacs,bacs
C0014597,PRODUCES,C0021760,84.0,SemMedDB,cell,"aapp,gngm"
C0162638,COEXISTS_WITH,C0037080,84.0,SemMedDB,celf,celf
C0040508,TREATS,C0001675,84.0,SemMedDB,topp,aggp
C0162969,TREATS,C0026809,84.0,SemMedDB,"carb,orch,phsu",mamm
C0009429,USES,C1176309,84.0,SemMedDB,topp,"orch,phsu"
C0657912,TREATS,C0751074,84.0,SemMedDB,phsu,dsyn
C0079083,TREATS,C0280100,84.0,SemMedDB,"orch,phsu",neop
C0014710,TREATS,C0149931,84.0,SemMedDB,"orch,phsu",dsyn
C0030705,USES,C0810506,84.0,SemMedDB,podg,medd
C0368663,TREATS,C0009324,84.0,SemMedDB,"orch,phsu",dsyn
C0013216,USES,C0093999,84.0,SemMedDB,topp,"orch,phsu"
C1708063,TREATS,C0043210,84.0,SemMedDB,topp,"humn,popg"
C2985393,TREATS,C0030705,84.0,SemMedDB,topp,podg
C0010206,TREATS,C0030705,84.0,SemMedDB,"orch,phsu",podg
C0087111,STIMULATES,C0013470,84.0,SemMedDB,topp,orgf
C0017725,ASSOCIATED_WITH,C0007222,84.0,SemMedDB,"bacs,phsu",dsyn
C0746730,COEXISTS_WITH,C0022116,84.0,SemMedDB,inpo,"dsyn,patf"
C0007634,PRODUCES,C1367009|958,84.0,SemMedDB,cell,"aapp,gngm"
C0018546,AUGMENTS,C0026649,84.0,SemMedDB,orch,orgf
C0206698,COEXISTS_WITH,C0566602,84.0,SemMedDB,neop,dsyn
C0597357,STIMULATES,C0027882,84.0,SemMedDB,aapp,cell
C0025219,DISRUPTS,C0023775,84.0,SemMedDB,"horm,orch,phsu",moft
C0013227,TREATS,C0596402,84.0,SemMedDB,phsu,comd
C1510438,USES,C0006558,84.0,SemMedDB,lbpr,aapp
C0003241,INTERACTS_WITH,C0221284,84.0,SemMedDB,"aapp,gngm",cell
C0194037,TREATS,C0006142,84.0,SemMedDB,topp,neop
C0038838,AUGMENTS,C0023884,84.0,SemMedDB,"aapp,gngm,phsu",bpoc
C0002917,TREATS,C0030705,84.0,SemMedDB,topp,podg
C0017337,INTERACTS_WITH,C0040690,84.0,SemMedDB,gngm,"aapp,gngm"
C0006668,TREATS,C0020437,84.0,SemMedDB,"aapp,horm,phsu",dsyn
C0871261,ASSOCIATED_WITH,C0427008,84.0,SemMedDB,clna,sosy
C0020971,USES,C0021403,84.0,SemMedDB,topp,phsu
C1322797,TREATS,C1510412,84.0,SemMedDB,medd,"anab,patf"
C0014442,INTERACTS_WITH,C0027289,84.0,SemMedDB,"aapp,enzy,orch","bacs,phsu"
C0728940,TREATS,C0442867,84.0,SemMedDB,topp,dsyn
C0391929,TREATS,C0030705,84.0,SemMedDB,topp,podg
C1959590,TREATS,C0030705,84.0,SemMedDB,phsu,podg
C0021368,COEXISTS_WITH,C0151317,84.0,SemMedDB,patf,dsyn
C0087111,USES,C0142923,84.0,SemMedDB,topp,phsu
C0008864,TREATS,C0030705,84.0,SemMedDB,"aapp,bacs,phsu",podg
C0017725,TREATS,C0333262,84.0,SemMedDB,"bacs,phsu",acab
C0441592,TREATS,C0030705,84.0,SemMedDB,topp,podg
C0018546,AUGMENTS,C0024888,84.0,SemMedDB,orch,ortf
C0913506,TREATS,C0401149,84.0,SemMedDB,"orch,phsu",sosy
C0017296,TREATS,C0242350,84.0,SemMedDB,topp,dsyn
C0332448,COEXISTS_WITH,C1290886,84.0,SemMedDB,patf,dsyn
C1532338,TREATS,C0677946,84.0,SemMedDB,topp,fndg
C0021641|3630,ASSOCIATED_WITH,C0021655,84.0,SemMedDB,"aapp,horm",patf
C0087111,TREATS,C0015802,84.0,SemMedDB,topp,inpo
C0003392,TREATS,C0019204,84.0,SemMedDB,phsu,neop
C0008838,TREATS,C0020517,84.0,SemMedDB,phsu,patf
C0389003,INTERACTS_WITH,C0033554,84.0,SemMedDB,aapp,"bacs,eico,horm,phsu"
C0185115,USES,C0183518,84.0,SemMedDB,topp,medd
C0007131,COEXISTS_WITH,C0001418,84.0,SemMedDB,neop,neop
C0281666,TREATS,C1276092,84.0,SemMedDB,"orch,phsu",dsyn
C0007587,COEXISTS_WITH,C0013936,84.0,SemMedDB,celf,ortf
C0033684,ASSOCIATED_WITH,C0007131,84.0,SemMedDB,"aapp,bacs,gngm",neop
C0014346,PRODUCES,C0086518,84.0,SemMedDB,bact,aapp
C0035668,COEXISTS_WITH,C0035696,84.0,SemMedDB,bacs,bacs
C0015259,PREVENTS,C0085207,84.0,SemMedDB,dora,dsyn
C0184269,USES,C0021102,84.0,SemMedDB,medd,medd
C0027882,INTERACTS_WITH,C0027754|4803,84.0,SemMedDB,cell,"aapp,gngm"
C0026606,TREATS,C0453879,84.0,SemMedDB,dora,fndg
C1098510,TREATS,C0272285,84.0,SemMedDB,"carb,phsu",dsyn
C0027303,INTERACTS_WITH,C0015684,84.0,SemMedDB,bacs,"bacs,orch"
C0023690,TREATS,C0039005,84.0,SemMedDB,topp,mamm
C0009498,ASSOCIATED_WITH,C0021368,84.0,SemMedDB,aapp,patf
C0006983,TREATS,C0018213,84.0,SemMedDB,"orch,phsu",dsyn
C2242529,TREATS,C0023467,84.0,SemMedDB,topp,neop
C0079427,ASSOCIATED_WITH,C0012634,84.0,SemMedDB,gngm,dsyn
C0087111,TREATS,C0858354,84.0,SemMedDB,topp,podg
C0379199,TREATS,C0043210,84.0,SemMedDB,"orch,phsu",popg
C0001927,TREATS,C0021270,84.0,SemMedDB,"orch,phsu","aggp,humn"
C0017725,TREATS,C0150312,84.0,SemMedDB,"bacs,orch,phsu",fndg
C0004482,TREATS,C0008059,84.0,SemMedDB,"orch,phsu",aggp
C0005038,COEXISTS_WITH,C0043047,84.0,SemMedDB,"hops,orch",inch
C0015689,PREVENTS,C0021368,84.0,SemMedDB,"bacs,orch,phsu",patf
C0679841,TREATS,C0027361,84.0,SemMedDB,hlca,humn
C0040648,INTERACTS_WITH,C0023779,84.0,SemMedDB,"aapp,gngm","lipd,orch"
C0020740,TREATS,C0029408,84.0,SemMedDB,"orch,phsu",dsyn
C0144555,INTERACTS_WITH,C0080206,84.0,SemMedDB,"aapp,gngm",bacs
C0299583|3952,ASSOCIATED_WITH,C0020538,84.0,SemMedDB,"aapp,gngm,horm",dsyn
C0037935,TREATS,C0205653,84.0,SemMedDB,topp,"aggp,humn"
C0027882,INTERACTS_WITH,C0815003,84.0,SemMedDB,cell,cell
C0524869,COEXISTS_WITH,C0006142,84.0,SemMedDB,comd,neop
C0162621,USES,C0031752,84.0,SemMedDB,lbpr,lbpr
C0282554,ASSOCIATED_WITH,C0003873,84.0,SemMedDB,"aapp,gngm",dsyn
C0019588,STIMULATES,C0034814,84.0,SemMedDB,"bacs,nsba,orch","aapp,gngm"
C0384648,STIMULATES,C0021760,84.0,SemMedDB,"aapp,gngm","aapp,gngm"
C0042971,INTERACTS_WITH,C0005821,84.0,SemMedDB,"aapp,gngm",cell
C0055891,TREATS,C0014544,84.0,SemMedDB,"orch,phsu",dsyn
C0009345,TREATS,C0041327,84.0,SemMedDB,topp,dsyn
C1273869,TREATS,C0151744,84.0,SemMedDB,hlca,dsyn
C0547070,TREATS,C0242379,84.0,SemMedDB,topp,neop
C0007600,PRODUCES,C0034861,84.0,SemMedDB,cell,aapp
C1171892|7422,STIMULATES,C0669365|4846,84.0,SemMedDB,aapp,"aapp,gngm"
C0031843,ASSOCIATED_WITH,C0043047,84.0,SemMedDB,phsf,"inch,phsu"
C1261322,TREATS,C0231170,84.0,SemMedDB,hlca,"fndg,patf"
C0196667,TREATS,C0030705,84.0,SemMedDB,topp,podg
C0003241,INTERACTS_WITH,C0042210,84.0,SemMedDB,"aapp,imft","aapp,imft,phsu"
C0087111,USES,C1120106,84.0,SemMedDB,topp,antb
C0021641,ASSOCIATED_WITH,C0920563,84.0,SemMedDB,"aapp,phsu",patf
C1511790,TREATS,C1457887,84.0,SemMedDB,topp,sosy
C0002871,COEXISTS_WITH,C0021311,84.0,SemMedDB,dsyn,dsyn
C0013216,USES,C0001911,84.0,SemMedDB,topp,"orch,phsu"
C0221102,COEXISTS_WITH,C0232804,84.0,SemMedDB,phsf,ortf
C0003402,DISRUPTS,C0018270,84.0,SemMedDB,phsu,orgf
C0220908,TREATS,C0008679,84.0,SemMedDB,hlca,dsyn
C0257685,TREATS,C0376358,84.0,SemMedDB,"opco,orch,phsu",neop
C0087111,USES,C0163557,84.0,SemMedDB,topp,"antb,orch"
C0872104,TREATS,C0032460,84.0,SemMedDB,topp,dsyn
C0002771,INTERACTS_WITH,C0013227,84.0,SemMedDB,"hops,orch,phsu",phsu
C1272578,PRODUCES,C0009325,84.0,SemMedDB,cell,aapp
C0246415,DISRUPTS,C0018270,84.0,SemMedDB,"orch,phsu",orgf
C0080222|7040,STIMULATES,C0035696,84.0,SemMedDB,"aapp,gngm",bacs
C0040048,AUGMENTS,C0005778,84.0,SemMedDB,aapp,ortf
C0006086,TREATS,C0409959,84.0,SemMedDB,medd,dsyn
C0012737,USES,C0026336,84.0,SemMedDB,topp,"inpr,resd"
C0543467,TREATS,C0013312,84.0,SemMedDB,topp,dsyn
C0003241,TREATS,C0086418,84.0,SemMedDB,"aapp,phsu",humn
C0392419,COEXISTS_WITH,C0043047,84.0,SemMedDB,hops,inch
C0086390,TREATS,C0030705,84.0,SemMedDB,hlca,humn
C0065767,TREATS,C0030705,84.0,SemMedDB,"orch,phsu",podg
C0079419|7157,AUGMENTS,C0162493,84.0,SemMedDB,gngm,genf
C5203670,COEXISTS_WITH,C5539184,84.0,SemMedDB,dsyn,dsyn
C0013227,TREATS,C0040997,84.0,SemMedDB,phsu,dsyn
C1456706,TREATS,C0011860,84.0,SemMedDB,dora,dsyn
C0184661,TREATS,C0011854,84.0,SemMedDB,"hlca,topp",dsyn
C0040135,PRODUCES,C0021968,84.0,SemMedDB,"aapp,gngm","bacs,phsu"
C0166417,INTERACTS_WITH,C0023779,84.0,SemMedDB,aapp,"lipd,orch"
C0018821,TREATS,C0014121,84.0,SemMedDB,topp,dsyn
C0879382,TREATS,C0030705,84.0,SemMedDB,topp,podg
C0036079,STIMULATES,C0033640,84.0,SemMedDB,orch,"aapp,gngm"
C0242297,USES,C0025646,84.0,SemMedDB,topp,aapp
C0015688,INHIBITS,C0017725,84.0,SemMedDB,"lipd,orch","bacs,phsu"
C0040808,USES,C1443861,84.0,SemMedDB,resa,topp
C1101610,INTERACTS_WITH,C0040690,84.0,SemMedDB,"bacs,nnon",aapp
C0025598,TREATS,C0008059,84.0,SemMedDB,"orch,phsu","aggp,humn"
C0032950,TREATS,C0004096,84.0,SemMedDB,phsu,dsyn
C0003241,ASSOCIATED_WITH,C0004096,84.0,SemMedDB,"aapp,gngm",dsyn
C0037657,AUGMENTS,C0018270,84.0,SemMedDB,"aapp,horm",orgf
C0087111,USES,C0003387,84.0,SemMedDB,topp,antb
C0004057,TREATS,C0010068,84.0,SemMedDB,"orch,phsu",dsyn
C0013216,TREATS,C0023343,84.0,SemMedDB,topp,dsyn
C0948575,TREATS,C0018801,84.0,SemMedDB,topp,dsyn
C0021368,COEXISTS_WITH,C0023895,84.0,SemMedDB,patf,dsyn
C0038317,ASSOCIATED_WITH,C0879626,84.0,SemMedDB,strd,patf
C0279033,USES,C0042866,84.0,SemMedDB,topp,phsu
C0022023,AUGMENTS,C0542479,84.0,SemMedDB,elii,npop
C0741847,TREATS,C0012984,84.0,SemMedDB,topp,mamm
C0004611,ASSOCIATED_WITH,C0085166,84.0,SemMedDB,bact,dsyn
C1457887,COEXISTS_WITH,C0004093,84.0,SemMedDB,sosy,sosy
C0085203,TREATS,C0334533,84.0,SemMedDB,topp,neop
C0035379,INTERACTS_WITH,C0006556,84.0,SemMedDB,aapp,"irda,nnon"
C0035139,TREATS,C0158266,84.0,SemMedDB,topp,dsyn
C0009429,TREATS,C0024535,84.0,SemMedDB,topp,dsyn
C0004910,TREATS,C0043210,84.0,SemMedDB,topp,popg
C0279516,TREATS,C0032285,84.0,SemMedDB,antb,dsyn
C0032615,COEXISTS_WITH,C0016157,84.0,SemMedDB,bacs,"bacs,orch"
C0857127,USES,C0003242,84.0,SemMedDB,topp,"aapp,gngm"
C0242603,TREATS,C0006826,84.0,SemMedDB,topp,neop
C0022245,STIMULATES,C0002712,84.0,SemMedDB,"orch,phsu",gngm
C0192398,USES,C0175723,84.0,SemMedDB,topp,medd
C0556110,TREATS,C0043210,84.0,SemMedDB,phsu,popg
C1280903,TREATS,C0027651,84.0,SemMedDB,topp,neop
C0165519,TREATS,C0030705,84.0,SemMedDB,aapp,podg
C0041365,ASSOCIATED_WITH,C0027651,84.0,SemMedDB,bacs,neop
C0042196,TREATS,C0016514,84.0,SemMedDB,topp,dsyn
C0021358,PRODUCES,C0002844,84.0,SemMedDB,bpoc,horm
C0008767,COEXISTS_WITH,C0012634,84.0,SemMedDB,"fndg,patf",dsyn
C0180392,TREATS,C0030705,84.0,SemMedDB,medd,podg
C0013778,TREATS,C0012984,84.0,SemMedDB,topp,mamm
C1139930,USES,C0181209,84.0,SemMedDB,medd,medd
C1457887,COEXISTS_WITH,C0037420,84.0,SemMedDB,sosy,fndg
C1336737,INTERACTS_WITH,C0000618,84.0,SemMedDB,"aapp,gngm","nnon,phsu"
C0441648,USES,C0013618,84.0,SemMedDB,hlca,"irda,phsu"
C1099456,TREATS,C0041696,84.0,SemMedDB,"orch,phsu",mobd
C0394162,TREATS,C0009088,84.0,SemMedDB,topp,dsyn
C1099677,TREATS,C1457887,84.0,SemMedDB,"orch,phsu",sosy
C0021753,STIMULATES,C0039194,84.0,SemMedDB,"aapp,gngm",cell
C0398395,TREATS,C0007115,84.0,SemMedDB,topp,neop
C0021641|3630,STIMULATES,C0752312,84.0,SemMedDB,"aapp,gngm","aapp,gngm"
C1306754,TREATS,C0030705,84.0,SemMedDB,prog,podg
C0021153,TREATS,C1261287,84.0,SemMedDB,topp,patf
C0024432,INTERACTS_WITH,C0348035,84.0,SemMedDB,cell,"aapp,gngm"
C0450442,TREATS,C0153690,84.0,SemMedDB,chvf,neop
C0458125,TREATS,C0030705,84.0,SemMedDB,topp,podg
C0356208,TREATS,C0030705,84.0,SemMedDB,phsu,podg
C0543467,TREATS,C0349604,84.0,SemMedDB,topp,neop
C0184661,TREATS,C0007282,84.0,SemMedDB,"hlca,topp",dsyn
C0019635,USES,C0001473,84.0,SemMedDB,lbpr,aapp
C0394664,TREATS,C0002103,84.0,SemMedDB,topp,dsyn
C1513778,USES,C0032520,84.0,SemMedDB,resa,"lbpr,mbrt"
C1320716,COEXISTS_WITH,C0022661,84.0,SemMedDB,fndg,dsyn
C0220847,INTERACTS_WITH,C0019682,84.0,SemMedDB,virs,virs
C1511790,USES,C0033164,84.0,SemMedDB,topp,aapp
C1321301,PRODUCES,C0021759,84.0,SemMedDB,cell,aapp
C0013216,TREATS,C0679646,84.0,SemMedDB,topp,popg
C0087111,TREATS,C0035304,84.0,SemMedDB,topp,"dsyn,patf"
