SUBJECT_CUI,OBJECT_CUI
C0879427,C1278807
C1956497,C0406486
C3273430,C0349719
C0032825,C0025295
C0015133,C0151970
C1098261,C0004238
C1700874,C0001125
C0054235,C0872054
C2343853,C0701163
C0729502,C0035222
C0013547,C0013338
C0040108,C0027051
C0126789,C3495559
C0014938,C0587044
C0011276,C0040425
C0126777,C0151449
C0085237,C0006142
C0546859,C0276228
C0016564,C4708167
C0354604,C0007138
C0025625,C0275982
C0732165,C0042164
C0672708,C2585890
C0050409,C0033038
C1096768,C0085436
C0038670,C0024449
C0663448,C0023241
C0732611,C0400968
C0908935,C0013371
C4524315,C1273489
C0041920,C1318559
C0003392,C0271693
C0040899,C0237963
C0246415,C1561643
C3179929,C0026918
C0376541|2056,C0242855
C0005522,C0033578
C4519537,C0038034
C0012522,C0031350
C1562104,C0346974
C2000088,C0017605
C0292818,C0272286
C0534301,C0023968
C1099776,C0010823
C0085208,C0035078
C0032950,C0036341
C0076189,C0349543
C3652604,C0008149
C0039832,C0086445
C0024730,C0400877
C0069717,C0751964
C0771648,C0000814
C1143018,C0013404
C0009137,C0003177
C4055380,C0275959
C0281581,C0007847
C0037508,C0860594
C0001046,C0564750
C0055819,C0000880
C0025376,C0006848
C0005098,C0020459
C0075632,C0155877
C0663182,C0009319
C0877880,C0028840
C1664205,C3163899
C0021246,C2363973
C0073601,C1800706
C0025741,C0031572
C0066411,C0022081
C0085297,C1761609
C0073374,C0001126
C0123043,C0267963
C0064987,C0271623
C0017797,C0392171
C1455147,C0011608
C0025380,C1960398
C0290883,C0349734
C0029983,C0019348
C0796392|7422,C0694549
C1176308,C0041318
C0034417,C1096063
C0013030,C0013312
C1562242,C0263338
C1619966,C0009088
C0002083,C1961099
C2698291,C0016204
C0039629,C0265110
C0004743,C0677659
C0025042,C3697010
C0937846,C5203670
C4519537,C0338873
C0001465,C0600041
C0066101,C0024790
C0059862,C0039520
C0006359,C1562585
C0030125,C0020502
C4519323,C0019372
C0025029,C0003175
C0733758,C0024790
C0011892,C0275555
C3537192,C0153225
C0026187,C1321756
C1174995,C0007194
C0006931,C0262380
C0042971,C0034069
C3714572,C0020630
C0006938,C0036916
C0126177,C3241937
C0017887,C0751956
C0010648,C0020437
C0961965,C0400968
C0016564,C0151908
C0016384,C0339296
C0282151,C0040147
C0009026,C0345904
C0006863,C0019655
C2698764,C0007820
C0126174,C0264490
C0039644,C0033775
C0006886,C0340354
C0065767,C0410065
C0027235,C0236663
C0007562,C0398623
C4519273,C0342985
C0903411,C0030920
C0066412,C0087086
C0025684,C1321756
C0354566,C0042487
C0040263,C0343337
C0000981,C2931788
C1313386,C0349636
C0016367,C0038525
C0025629,C1632842
C0771957,C0154841
C0016875,C0730607
C1176308,C0002736
C0055461,C0019372
C0034665,C0016053
C0085237,C0028754
C0005070,C0276075
C0041014,C0238052
C0136123,C0153256
C1721339,C0553580
C0350998,C0038034
C3272344,C0014544
C0027866,C0581392
C0064636,C0150045
C0065636,C0040460
C0030899,C2747816
C4330903,C0017612
C0014942,C0040015
C0796392,C0042029
C4045491,C0019156
C0376607,C0410065
C0296800,C0041466
C1531015,C0870082
C1299007,C0035457
C0286402,C0152499
C0003209,C0341503
C4519739,C0011616
C0015011,C0020461
C0055461,C0152486
C4279743,C0031350
C0007546,C0153467
C0018033,C0013922
C0002371,C0018378
C4050579,C0029106
C0015133,C0027022
C0076703,C0267963
C0025381,C0023976
C0300205,C1269831
C0004521,C0034362
C0126177,C0349790
C0056835,C0349506
C0027358,C4722085
C3852726,C1306835
C0065832,C0151740
C0304509,C0040147
C0028741,C0457949
C0054270,C0585362
C0033493,C1275126
C0140575,C0412850
C0032594,C0023786
C0071649,C1135868
C0376560,C0278139
C0005117,C0949691
C0039644,C0917798
C0077147,C0235950
C0003442,C0021311
C1120110,C0009766
C1619966,C0022876
C0006938,C0079773
C4704728,C0043208
C0014582,C0341106
C0075504,C0021116
C0114875,C0041976
C0657912,C0022548
C0014027,C0276653
C0001655,C0018802
C0062068,C0878773
C0013090,C0262380
C0673966,C0423775
C1619629,C0011581
C2717561,C0043092
C0052762,C0039621
C0051511,C0037354
C0009214,C0153290
C3713906,C0007112
C0060580,C0019187
C0038702,C0042900
C0121902,C0035021
C2980091,C0041318
C0085272,C1527336
C2364481,C0034362
C0287041,C0085159
C0023961,C0025218
C0386393,C3875286
C0057916,C0042384
C4519292,C0263678
C0006681,C0020594
C4310578,C0029106
C0076660,C0017536
C0962603,C0023479
C0066005,C0235329
C0795712,C0949083
C0066624,C0020649
C4519199,C0153027
C0030969,C0339170
C0107994,C0002874
C4519199,C0040921
C4505511,C0339293
C0060240,C0020179
C0055467,C0042847
C0038803,C0026709
C0357126,C0042548
C0010582,C0003469
C4519167,C3661933
C0304571,C0278996
C3657824,C1263758
C2343589,C0030809
C0008294,C1608973
C0001911,C2931788
C0903898,C0039103
C2586675,C0206178
C0379200,C0022354
C0022209,C0038379
C4547051,C0010043
C0165703,C0342634
C2353951,C0858321
C1171350,C1275687
C1145759,C0027497
C0304571,C0023968
C0074246,C0014877
C0757422,C0018021
C0085228,C0011849
C0851344,C0524909
C0074393,C0036690
C0304509,C0151740
C1099677,C0016436
C0072865,C0017612
C0009214,C0272285
C0039468,C0002736
C0813622,C0042571
C0540776,C0033893
C0041536,C0175167
C0257190,C0038395
C0014822,C0011606
C0063322,C0700053
C0137984,C0043250
C0015827,C0032463
C1176315,C0030758
C0041056,C1704272
C0218640,C0278139
C1302054,C0042029
C0041086,C0006057
C0012091,C0037383
C0009002,C4303663
C0012010,C0240066
C0048897,C0442874
C0068788,C0026987
C0006359,C0085074
C0301374,C0027927
C0039902,C0040264
C0537270,C0948265
C0039955,C0155814
C1302054,C0042963
C0001641,C0027430
C3273807,C0338908
C3713958,C0013395
C0078836,C0577709
C0033308,C0341697
C0039771,C0677659
C4743552,C0235025
C0282519,C0149704
C0060194,C0238061
C0071074,C0524662
C0060389,C1632842
C0163055,C0152946
C0164674,C0002874
C1122087,C0268108
C0015011,C0006111
C0003158,C0341503
C0054249,C0002963
C0012472,C0019196
C0039245,C0751964
C0033568,C0019212
C0068367,C0153188
C1443650,C1275684
C0005100,C1739363
C0077004,C2960008
C0061328,C0406526
C4310578,C0023473
C4283710,C0008149
C1135135,C0002171
C0002607,C2960008
C1171274,C0085656
C0245561,C0040028
C0008183,C0038437
C0062103,C0038034
C1619962,C0021361
C0010592,C1274469
C3848532,C0342882
C0146337,C0032371
C0064263,C0033845
C2983945,C0035457
C0009968,C0032897
C0301527,C0024291
C4507236,C0238080
C0028066,C4687714
C0772501,C0002986
C1144149,C0002965
C1880288,C0024449
C0000983,C0751122
C0007248,C0006848
C0013547,C1562430
C4049146,C0004604
C0078442,C0740391
C0025826,C0043208
C0030812,C0002792
C0037982,C0274726
C0016298,C0023885
C0023992,C0740447
C1313052,C0238111
C1174893,C0029106
C0007562,C0036341
C0033487,C0006266
C0878309,C0042842
C0123043,C0002895
C0041009,C0029458
C0025912,C0005683
C0040869,C0349009
C2352806,C0011854
C0034085,C0005940
C0075262,C0729524
C0063841,C2584877
C0065162,C0002963
C0021658,C0401160
C2933904,C0878544
C2933904,C0022073
C2980091,C0553662
C0038665,C0042998
C4519194,C0038220
C1831905,C0271623
C0069709,C0042165
C0041041,C0004245
C0072828,C0006057
C0005632,C0020615
C0032825,C0016627
C0039902,C0024530
C1254351,C0243001
C0608826,C0020456
C0123047,C0026946
C1101838,C0152499
C0904505,C0393735
C0006055,C0002170
C4519269,C0015371
C0016610,C0162311
C0053091,C0022081
C0068314,C0546999
C0038710,C0029396
C0033308,C3661933
C1872109,C0024586
C0043611,C0085436
C0025659,C0038395
C0004482,C0085437
C0006388,C0024143
C0052772,C0085652
C0010654,C0743332
C0025872,C0040021
C0003166,C0014121
C0663655,C0473527
C0171023,C0033860
C0282519,C0014358
C0540776,C0024286
C0074710,C0024291
C0001041,C0033581
C0036516,C0030446
C0003364,C0684256
C0662811,C0035793
C0012082,C0221002
C0060504,C0162810
C0068333,C0021390
C0016343,C0020538
C0377265,C0032749
C0012471,C0018889
C0165703,C0041321
C0042665,C0339507
C2343589,C1959799
C0038687,C0041228
C0040377,C0152486
C1120110,C0333519
C0040613,C0152081
C0077089,C0458219
C0286185,C0003864
C0055877,C1262117
C0076195,C0010346
C0907850,C0268124
C0615823,C0917799
C1171350,C1961835
C0020934,C0034063
C0140610,C1720498
C0058445,C0596170
C0085259,C0156393
C0041086,C0001261
C0028833,C0010308
C0040864,C3163899
C0000473,C0034734
C0002412,C0021364
C0017887,C0021603
C4301781,C0025323
C0034085,C0032064
C3714572,C0582415
C0069488,C1260710
C1533126,C0342527
C0966107,C0009319
C0065832,C0232058
C0014479,C0238061
C0006491,C0006849
C0042665,C0035258
C0242889,C1562029
C0003374,C0013390
C0724693,C0242584
C0027360,C0018802
C0728747,C0041343
C0002563,C0038395
C0059690,C0572583
C4549503,C0014553
C0062068,C0241961
C0015980,C0020557
C0060240,C0679225
C0072865,C0423673
C2828299,C0037274
C0718043,C0011615
C0287041,C0014547
C0027353,C0264515
C0027353,C0424620
C0003374,C0302592
C3273754,C0085610
C0058978,C0038525
C0002333,C0282193
C1565316,C0014550
C0042523,C0153594
C0116074,C0040261
C0065175,C0342826
C0041942,C3203547
C0069562,C0022577
C0008223,C0339932
C0002645,C0686347
C0057606,C0087086
C1373120,C3163899
C0036581,C0473527
C0245519,C2349261
C0032594,C0860594
C0006809,C0151907
C0008163,C0152973
C0068334,C0733682
C0055881,C2267231
C0108101,C0392190
C0057257,C0154731
C0663241,C0002871
C0254211,C0033581
C0004147,C0263678
C3817397,C0238452
C1441129,C0342907
C0055895,C1274469
C0018304,C0043092
C0246631,C1828079
C0040610,C0029106
C0022957,C0149526
C0962517,C0011991
C0048808,C2887088
C0033511,C0152486
C0012968,C0948008
C0873165,C0243002
C0165703,C0010043
C0027353,C1623040
C0018242,C0042025
C0754188,C0156543
C0023961,C0027424
C0005308,C1561643
C0913469,C0011860
C0242896,C0339573
C0045093,C0151482
C0059862,C0268821
C0354604,C0040592
C0041098,C0392171
C3714572,C0022354
C0075632,C0024623
C0033399,C0677607
C0017725,C0042164
C0164398,C0162568
C0056732,C0333519
C2828290,C0271790
C0006863,C0275793
C0041044,C0016412
C0006464,C0019655
C0243192,C0221074
C0008174,C0035243
C0028027,C0039503
C0009074,C0520767
C0069765,C0029401
C0039542,C0020594
C0038803,C0162627
C0028833,C0020594
C0014695,C0041473
C0038710,C0035460
C3713958,C0001511
C0013085,C0001622
C2983838,C0035460
C0057916,C0348898
C1705480,C0002171
C0039468,C0031157
C0015021,C0032987
C0009316,C0002390
C0025386,C0033893
C2348066,C0409818
C0006938,C0035455
C1135662,C0041912
C1871526,C0153225
C0382131,C2607914
C3657824,C0032024
C0042313,C0153685
C0038766,C0409959
C0078442,C0022972
C0913469,C0524851
C0018026,C1275687
C0039512,C0155804
C0015046,C0151636
C0034414,C0006266
C0007561,C1263846
C2348248,C0339170
C0006809,C0338437
C1299007,C0002792
C4723629,C0474368
C0008777,C0018021
C0055856,C0003175
C0353697,C0041343
C0066101,C0948245
C0022635,C0268108
C0065834,C0015652
C0078442,C0342882
C0286651,C0546837
C0383429,C0017205
C1615657,C0006057
C0028735,C0751967
C3899947,C0152020
C3657270,C0549398
C0795575,C0949690
C0007538,C0154301
C0000992,C0039445
C1136535,C0026393
C0027353,C0003125
C0007537,C0269050
C0006050,C0236780
C4507236,C0271093
C0718043,C3495559
C0663655,C0221023
C0376541,C0016034
C2347624,C0018213
C0132326,C0020461
C0071972,C0035220
C1268551,C0025323
C2982078,C0023434
C0595265,C0035436
C0015043,C0007947
C4727763,C0341697
C0003143,C0242362
C0047506,C0001206
C0002475,C0018802
C0078844,C0003862
C0069833,C0036916
C0020402,C0026709
C4078312,C0024586
C0008466,C0398775
C1257954,C0011636
C0052762,C0018790
C0004499,C0267176
C0772241,C0240066
C0074391,C0030567
C0058371,C0007682
C0038745,C0035457
C0015121,C4038730
C1999375,C0036130
C0246719,C0012734
C0055897,C0020474
C1718383,C0267509
C0292818,C0275761
C0011185,C0264714
C1258800,C0231403
C0033602,C0241310
C4519728,C0153195
C0053091,C0023487
C3653501,C0029104
C0005632,C0029878
C3653501,C0039503
C0077163,C0029396
C0002772,C0019069
C2346970,C0019099
C0043603,C1527383
C0058425,C0401160
C0015506,C0013312
C0054820,C0014358
C0068006,C0919659
C0003308,C0153246
C2699179,C1960764
C0017845,C0009088
C0042105,C0020615
C0013030,C0030759
C0039834,C0039082
C0379881,C0087086
C0009279,C0004626
C0010547,C0043037
C0005740,C0342938
C0003204,C0549398
C0006403,C0410065
C0036516,C0023479
C3658706,C0949690
C0282386,C0001511
C3852684,C0009806
C0302609,C0010481
C0015980|3439,C0006105
C1443650,C2316460
C0020402,C0242459
C1739768,C0267176
C0015980,C1541061
C0606070,C2937225
C0041037,C0520775
C2987716,C1260911
C0014822,C0276758
C1099776,C0235025
C3467876,C0030499
C0050461,C0016665
C1142985,C0276648
C0281351,C0000810
C1144403,C0231403
C0061851,C0581377
C0006405,C0151970
C2828299,C0275959
C0029193,C0271623
C0041041,C0349543
C0061938,C0019357
C0030073,C4708088
C4682397,C0001125
C0042845,C0028242
C0070563,C2267231
C0072973,C0428974
C0012472,C1960398
C0037556,C0041234
C0243192,C0458219
C0037508,C0281361
C0060234,C0343804
C0039286,C0017531
C0020934,C0153193
C0012582,C0018378
C0007248,C0039483
C1122087,C0042870
C0289884,C0032797
C5139819,C0151714
C0005099,C1274988
C0016351,C0022661
C0038792,C0021116
C0060657,C0085610
C0012694,C0858318
C0393080,C0030319
C0995188,C1142132
C2343853,C0155626
C3709760,C0024537
C0962603,C1274470
C3711911,C0019655
C0209315,C0004945
C0035525,C0546837
C4045511,C0013595
C4682397,C0019187
C0033126,C0016167
C0025760,C0017605
C0541155,C0031090
C0216231,C0038463
C0057916,C1328504
C4283710,C1275126
C0040382,C0020598
C0051511,C0877445
C0004057,C0032290
C4519428,C0023860
C0011817,C0032533
C0164155,C0035460
C0108101,C0024591
C0218986,C1276092
C0600370,C0042998
C0936148,C0029106
C0042313,C0006057
C2926735,C0014356
C0006400,C0014752
C0059865,C0275982
C0090306,C0024894
C0027348,C0341697
C0016375,C0021053
C0038670,C0017205
C0123091,C1283620
C0379135,C0339573
C1299007,C0151317
C4726970,C0376358
C0033567,C0003873
C1721339,C0000814
C0220578,C0276688
C0050451,C0013502
C1313386,C4543165
C3851350,C0022116
C0005310,C0238462
C1832027,C0339968
C0039865,C0019080
C0108111,C0275842
C0039663,C0035854
C0600296,C0022570
C2976303,C0276535
C1142985,C0015397
C0028735,C0019189
C0040615,C0272325
C0078442,C0264515
C0074769,C0024291
C0007077,C0085394
C0376607,C0033578
C0013162,C0024198
C0073085,C0040954
C0040233,C0242459
C2935023,C2931187
C0038722,C0038220
C0001962,C0031511
C3852726,C0152030
C0007735,C0022658
C0076840,C0155213
C0016365,C0006057
C0165312,C0153467
C0025625,C0006181
C3661283,C0342527
C0733470|3439,C0002880
C0020934,C4275067
C0007561,C0003469
C0076890,C0003950
C0528023,C0002453
C0537147,C0027947
C0056391,C0031157
C0016295,C0521173
C0027324,C0339170
C2347624,C0013238
C1101148,C0023860
C0040879,C0221765
C0022265,C1720498
C0053225,C0025289
C0054222,C5192106
C0257685,C0878773
C0092777,C1562430
C0025840,C0002986
C0053792,C0009443
C0003143,C0156677
C0062076,C0020459
C3652699,C0035335
C0012702,C0017601
C0118168,C0024588
C0877860,C1274355
C0050461,C0041318
C0017845,C0015934
C4507568,C0032308
C4694272,C0271568
C1700730,C0002962
C0054820,C0023434
C0015846,C0001264
C1881172,C0339933
C0886584,C0013338
C3492889,C0009769
C0126174,C0271693
C0064113,C0020651
C0534301,C0020458
C0393080,C0011880
C0017725,C0010418
C0060580,C0019147
C0025741,C0009769
C0002403,C0024138
C4325235,C0687148
C2000261,C1563054
C2930789,C1263846
C0016367,C0006840
C0025242,C0030567
C0351000,C0473527
C2001525,C0026946
C0008281,C4543165
C0069590,C3241937
C0771259,C0007137
C3851350,C0239295
C1530889,C0003615
C0165032,C0010481
C4522682,C0034012
C1299007,C0085278
C0082608,C0151744
C0527038,C0149922
C0054222,C0854328
C1876229,C0566602
C0908935,C0035854
C0287721,C0011991
C2933912,C0029134
C0006886,C0206141
C0015772,C0013604
C0012373,C0280324
C0014921,C0428974
C0052761,C0007134
C0216971,C0086651
C0060580,C0855112
C0065870,C0700359
C2825682,C0268490
C2987716,C0026896
C0032825,C0948441
C1870115,C0524688
C0126777,C0473527
C0209211,C0275982
C0005059,C0021167
C1313616,C0600177
C0076705,C2887096
C0015043,C0042510
C0042682,C0026918
C0041056,C0339143
C0027444,C0085652
C0732611,C0151940
C0995188,C0020479
C0005310,C0600041
C0002520,C1562585
C4519114,C0014553
C0874161,C1275684
C1145760,C0040127
C0014810,C0015652
C4033447,C0005424
C0028127,C1704431
C0026196,C0026896
C0008293,C0023269
C0903898,C0035258
C0162758,C0238013
C2607750,C0024419
C0030095,C0234119
C0063841,C0345468
C0062076,C0600041
C0733397,C0342751
C2714632,C0268821
C0025659,C0153216
C4086553,C0002871
C0005117,C0007820
C0040979,C0023052
C0008163,C0023465
C0937851,C0025202
C0060657,C0730285
C4549503,C0033578
C0009137,C0563269
C0057258,C0031190
C4055109,C1828079
C0050436,C2585890
C0058344,C0393760
C0770578,C0041909
C4055478,C0040261
C0020223,C0024623
C2721771,C0030409
C0025598,C0026603
C0915142,C2931788
C2975435,C0026393
C0033487,C0009806
C3652618,C0015967
C0073371,C0276688
C0076275,C0155264
C0038317,C0023524
C0017887,C1288351
C0003286,C0577690
C1684405,C0023290
C0058978,C0184567
C0023660,C0152068
C0016564,C0396072
C0537894,C0003469
C3501981,C0403425
C3273711,C0041343
C0251504,C0149871
C4078312,C0041952
C0085170,C0730345
C0003290,C0038160
C1531015,C0006444
C0066535,C0010666
C0037567,C0034362
C0037766,C0041227
C1449680,C0751434
C0011817,C3661933
C0662811,C0001261
C3658210,C0006105
C0527379,C0175167
C0733796,C0271578
C0017887,C0037299
C0065760,C0013295
C4726799,C0014836
C0040866,C0024530
C0010467,C0039103
C0027235,C0423775
C0033602,C0030319
C0008188,C0003469
C0005575,C0338908
C0165603,C0042963
C0014822,C1276092
C0757422,C0008325
C0038880,C0403398
C0007559,C1142536
C0662811,C0241910
C0002640,C0149925
C0076181,C0153027
C4064080,C0018021
C0077071,C1562543
C0026400,C0242488
C0055723,C0034013
C0077071,C0043388
C0013092,C0349636
C0090306,C0030201
C0070585,C1719906
C0053799,C0151482
C0052429,C0018799
C0012471,C0233494
C0393022,C1960924
C0030073,C1320547
C0007562,C0276085
C0065865,C0162627
C0025605,C0687148
C0007562,C0153256
C0065023,C0162836
C0003360,C0035412
C3712232,C0392445
C0008183,C0010308
C0003191,C0270425
C0003779,C0025293
C1948374,C0002726
C0035608,C0349009
C0028073,C0149966
C1456408,C3163899
C0001046,C0003125
C0030049,C3163939
C0060657,C0152081
C2987603,C0002895
C0038722,C1274321
C0016374,C0025289
C0069590,C0025306
C0033511,C0341503
C0042071,C0242379
C0753645,C0026603
C0037567,C0475811
C0068980,C0027022
C1619966,C0041912
C0754188,C0333519
C1739462,C0272285
C0813622,C0010380
C0002640,C0085166
C4726799,C0003862
C0949665,C1621958
C0016778,C0239295
C0672596,C0020626
C0262964,C0043116
C0048897,C0858318
C0002563,C0016053
C0023566,C0000809
C0301409,C0270549
C0527129,C0028734
C0057605,C0086651
C4731850,C0025637
C2001856,C0267963
C0591251,C0020626
C0038675,C2733598
C0047506,C0948265
C0966107,C0030785
C3489575,C0024198
C1611934,C0232058
C3537192,C0038157
C0052946,C0033860
C0962603,C0025218
C0003158,C0042580
C4731737,C0013390
C0025887,C1318559
C0030873,C0149925
C0010137,C0042998
C0029997,C0403425
C0043355,C0020501
C0254211,C0339573
C0035527,C0028326
C0005740,C2585890
C0016367,C0039685
C0044401,C0013395
C0076660,C0038325
C0030077,C0030305
C0935989,C0153254
C0162745,C2937225
C0915142,C0342985
C1171274,C0149516
C0055568,C0600142
C0066282,C0004031
C4055380,C0017418
C0393080,C0040460
C0075870,C0263338
C0039601,C1290884
C0015980|3439,C0000809
C0052762,C0003175
C0005096,C1531702
C0028053,C2919522
C3252090,C0005424
C0028360,C0596170
C0061366,C0268381
C0293359,C0008370
C0288792,C0031190
C0068980,C0238061
C2605855,C1278807
C0772089,C4708088
C3489575,C0009443
C0013065,C0038395
C0020273,C0239295
C0007735,C0206062
C0078794,C0263678
C0069610,C0152072
C0719064,C0262380
C0040975,C0339933
C0039871,C0000880
C0036516,C0019348
C0031507,C0040015
C0163557,C0004031
C0025380,C1609535
C0242912,C0014877
C0051511,C0019212
C0076295,C1997322
C4224790,C0010674
C0050393,C0242429
C0616274,C0271051
C3195420,C0238052
C3859426,C0002170
C3273401,C0406526
C0007554,C0152936
C0023610,C0275979
C0022860,C0878544
C0001268,C0006325
C0041660,C0028242
C0007537,C0153225
C0771259,C1140680
C0025387,C0016627
C1453933,C0521173
C0027235,C0267390
C0009053,C0006444
C0012702,C0001144
C4683810,C1260917
C0085173,C0010346
C4519728,C0032533
C0055860,C0271932
C0020404,C0342826
C0002680,C0456107
C3852920,C0149925
C0012582,C0042373
C0121902,C0006057
C0015137,C0027424
C0075632,C0271066
C1505698,C3854116
C1876200,C0026838
C0065180,C0038525
C3273827,C1704431
C0249582,C0011616
C4033631,C0023467
C0076829,C1269831
C0031408,C0342634
C4519199,C0302592
C0748603,C0011268
C0016374,C0036285
C3264621,C0162316
C1957370,C0524910
C0520442,C0948089
C3181682,C0019099
C4505511,C0022104
C1122087,C0743332
C0603972,C0024419
C0058389,C0086651
C0004609,C0021092
C0359086,C0264115
C2350656,C0033578
C1700730,C0040021
C0541155,C1283620
C0060400,C0393735
C0032831,C4510691
C0015824,C0042548
C0003018,C0151940
C0001367,C1096063
C1121849,C1318973
